episode,reward_total,reward_leader,reward_follower,timesteps,wall_time
604,980.73,985.16,-4.43,40,2463.5
605,989.99,992.36,-2.37,25,2464.3
606,987.72,989.87,-2.15,35,2465.3
607,991.84,993.50,-1.66,26,2466.1
608,-518.25,-515.79,-2.46,27,2466.9
609,990.94,992.83,-1.89,26,2467.7
610,989.55,992.06,-2.51,25,2468.4
611,991.21,991.81,-0.61,31,2469.3
612,983.69,985.98,-2.29,33,2470.3
613,979.47,983.11,-3.64,37,2471.4
614,993.32,994.53,-1.21,23,2472.0
615,989.09,991.13,-2.03,28,2472.8
616,989.03,991.10,-2.07,33,2473.8
617,986.76,990.05,-3.29,32,2474.8
618,989.40,991.88,-2.48,26,2475.5
619,989.56,991.41,-1.86,36,2476.5
620,967.23,973.23,-6.00,46,2477.9
621,992.41,993.39,-0.98,25,2478.7
622,992.24,993.95,-1.70,24,2479.4
623,980.37,983.66,-3.29,40,2480.7
624,978.63,986.33,-7.71,30,2481.5
625,981.80,984.80,-3.00,35,2482.5
626,-507.93,-507.01,-0.92,9,2482.8
627,992.27,993.54,-1.27,25,2483.6
628,988.37,990.12,-1.75,34,2484.6
629,994.78,993.75,1.04,30,2485.6
630,974.80,978.20,-3.40,40,2486.8
631,995.01,995.55,-0.54,20,2487.4
632,989.75,991.74,-1.99,32,2488.3
633,990.69,992.42,-1.73,29,2489.2
634,-508.66,-508.09,-0.57,14,2489.6
635,982.41,985.28,-2.87,24,2490.2
636,990.99,992.52,-1.53,27,2491.1
637,993.11,993.74,-0.62,29,2491.9
638,-504.13,-503.61,-0.52,5,2492.1
639,935.75,942.75,-6.99,79,2494.5
640,-505.63,-505.07,-0.56,10,2494.8
641,983.00,986.41,-3.41,37,2495.9
642,992.74,994.28,-1.54,22,2496.5
643,988.73,990.91,-2.18,33,2497.5
644,991.06,991.87,-0.81,28,2498.3
645,-507.19,-506.54,-0.65,9,2498.6
646,991.46,993.02,-1.56,25,2499.4
647,992.90,993.47,-0.57,33,2500.4
648,977.15,981.06,-3.91,45,2501.7
649,990.72,992.50,-1.78,26,2502.4
650,990.73,992.77,-2.03,24,2503.1
651,991.12,993.14,-2.02,27,2504.0
652,994.33,994.37,-0.04,29,2504.9
653,988.51,990.21,-1.70,32,2505.8
654,981.47,986.66,-5.19,31,2506.7
655,-505.76,-505.23,-0.52,5,2506.9
656,981.86,985.31,-3.45,36,2507.9
657,990.89,992.09,-1.20,32,2508.9
658,980.04,983.57,-3.53,36,2510.0
659,981.36,986.57,-5.21,33,2511.0
660,969.78,975.40,-5.62,64,2512.9
661,992.22,993.50,-1.28,34,2513.9
662,994.16,993.86,0.30,29,2514.7
663,990.32,992.45,-2.13,25,2515.5
664,990.83,992.17,-1.34,25,2516.3
665,987.98,990.24,-2.26,33,2517.3
666,980.07,981.97,-1.90,35,2518.4
667,979.47,983.81,-4.34,37,2519.5
668,986.38,990.96,-4.58,23,2520.1
669,988.87,991.27,-2.40,24,2520.9
670,983.04,987.14,-4.10,36,2521.9
671,944.50,952.92,-8.42,52,2523.6
672,-529.24,-529.49,0.25,36,2524.5
673,985.48,989.51,-4.03,29,2525.4
674,-507.58,-507.18,-0.41,11,2525.7
675,988.04,991.35,-3.31,29,2526.5
676,985.37,989.36,-3.99,31,2527.4
677,990.49,992.51,-2.02,26,2528.1
678,992.26,993.97,-1.70,22,2528.8
679,991.06,992.43,-1.37,28,2529.6
680,986.32,988.69,-2.36,36,2530.6
681,977.88,982.20,-4.32,29,2531.5
682,992.18,993.27,-1.09,27,2532.3
683,986.80,989.95,-3.15,31,2533.3
684,991.28,993.29,-2.01,24,2534.1
685,986.27,988.71,-2.44,35,2535.1
686,990.31,992.27,-1.97,26,2535.8
687,984.48,989.11,-4.63,31,2536.7
688,979.73,982.40,-2.67,35,2537.7
689,990.30,992.01,-1.71,27,2538.5
690,990.08,991.93,-1.85,26,2539.2
691,983.65,986.80,-3.15,39,2540.5
692,990.81,992.57,-1.76,28,2541.4
693,985.27,987.08,-1.81,26,2542.1
694,989.37,990.84,-1.47,34,2543.1
695,975.39,978.68,-3.29,38,2544.3
696,990.87,992.48,-1.61,26,2545.1
697,988.39,990.63,-2.24,34,2546.1
698,994.56,995.36,-0.79,22,2546.8
699,988.00,989.37,-1.37,28,2547.7
700,979.66,982.10,-2.45,38,2548.9
701,983.00,988.56,-5.57,27,2549.7
702,984.68,987.76,-3.08,27,2550.6
703,985.13,989.33,-4.20,34,2551.6
704,994.00,993.94,0.06,25,2552.3
705,979.63,984.33,-4.70,30,2553.3
706,982.57,988.16,-5.60,27,2554.1
707,-510.60,-508.78,-1.82,12,2554.4
708,954.71,965.80,-11.09,44,2555.7
709,994.44,993.05,1.38,33,2556.7
710,964.62,969.36,-4.74,45,2557.9
711,986.12,989.91,-3.78,30,2558.9
712,988.65,991.60,-2.96,28,2559.7
713,997.08,995.04,2.04,29,2560.5
714,993.60,994.85,-1.25,20,2561.1
715,-507.80,-507.14,-0.66,10,2561.3
716,983.38,985.83,-2.46,33,2562.4
717,990.33,992.39,-2.06,25,2563.2
718,993.05,994.29,-1.23,23,2563.8
719,992.47,993.75,-1.27,25,2564.6
720,998.70,995.70,3.00,31,2565.5
721,986.42,990.32,-3.90,27,2566.3
722,-518.41,-514.39,-4.02,21,2567.0
723,972.89,976.15,-3.26,41,2568.2
724,984.66,987.66,-3.00,37,2569.3
725,960.63,964.96,-4.33,56,2570.9
726,983.48,986.91,-3.43,36,2571.9
727,981.99,988.00,-6.01,29,2572.7
728,985.18,988.72,-3.54,33,2573.7
729,988.13,991.02,-2.88,26,2574.4
730,985.60,987.83,-2.23,25,2575.1
731,991.10,992.61,-1.51,27,2575.9
732,994.87,994.76,0.11,27,2576.7
733,1001.13,998.30,2.83,23,2577.3
734,996.59,995.44,1.15,23,2578.0
735,985.29,987.75,-2.46,32,2578.9
736,988.07,991.45,-3.38,26,2579.6
737,986.40,989.52,-3.12,29,2580.4
738,989.95,991.59,-1.64,33,2581.4
739,978.29,982.29,-4.00,45,2582.8
740,970.55,971.29,-0.74,68,2584.9
741,897.43,919.54,-22.11,98,2587.9
742,935.04,938.82,-3.78,87,2590.4
743,981.57,985.35,-3.78,40,2591.6
744,826.94,839.98,-13.04,158,2596.4
745,981.32,983.47,-2.15,31,2597.3
746,989.68,991.15,-1.47,32,2598.2
747,983.68,985.97,-2.29,37,2599.4
748,990.78,992.58,-1.80,27,2600.1
749,987.28,989.67,-2.39,30,2601.1
750,-505.60,-505.03,-0.57,9,2601.3
751,991.26,993.33,-2.07,23,2602.0
752,989.99,992.06,-2.08,23,2602.7
753,982.91,984.63,-1.73,32,2603.7
754,926.51,937.78,-11.26,80,2606.2
755,991.21,993.01,-1.80,26,2606.9
756,992.75,994.21,-1.47,23,2607.7
757,976.13,983.61,-7.48,33,2608.6
758,1002.83,995.95,6.88,34,2609.6
759,987.55,990.26,-2.72,30,2610.4
760,984.75,985.61,-0.86,30,2611.3
761,993.59,994.51,-0.93,24,2612.1
762,992.66,993.86,-1.20,26,2612.9
763,670.90,677.21,-6.31,228,2619.6
764,-505.56,-505.24,-0.32,6,2619.7
765,-509.32,-508.51,-0.81,15,2620.2
766,992.14,993.97,-1.83,22,2620.9
767,988.68,991.28,-2.60,27,2621.7
768,987.87,990.09,-2.23,34,2622.7
769,991.59,993.23,-1.64,24,2623.4
770,992.34,993.87,-1.54,24,2624.1
771,986.80,988.97,-2.17,34,2625.1
772,990.02,991.51,-1.48,37,2626.1
773,1005.67,999.85,5.82,25,2626.8
774,986.80,988.40,-1.61,23,2627.5
775,992.65,993.78,-1.13,24,2628.2
776,987.11,987.84,-0.73,30,2629.1
777,990.12,991.95,-1.83,30,2630.0
778,980.67,983.58,-2.91,51,2631.5
779,989.65,991.53,-1.88,30,2632.4
780,984.43,986.65,-2.22,27,2633.2
781,973.94,977.89,-3.94,61,2635.0
782,1003.63,998.06,5.57,29,2635.9
783,975.89,980.34,-4.44,42,2637.1
784,985.76,987.25,-1.49,29,2637.9
785,996.41,994.81,1.60,28,2638.8
786,992.08,993.29,-1.21,26,2639.5
787,975.48,979.42,-3.94,36,2640.6
788,992.40,993.91,-1.52,24,2641.4
789,984.70,984.96,-0.26,34,2642.3
790,988.10,990.34,-2.25,33,2643.3
791,992.74,993.92,-1.18,24,2644.1
792,-508.16,-507.10,-1.07,9,2644.3
793,996.15,995.27,0.88,26,2645.0
794,979.33,982.02,-2.69,40,2646.2
795,-505.35,-505.18,-0.16,6,2646.4
796,987.53,989.52,-1.99,34,2647.4
797,981.39,985.98,-4.59,25,2648.2
798,-508.96,-506.99,-1.97,12,2648.6
799,984.10,986.46,-2.36,39,2649.8
800,993.33,994.52,-1.19,22,2650.4
801,-508.65,-508.28,-0.38,14,2650.8
802,955.33,959.61,-4.28,58,2652.5
803,991.50,992.94,-1.45,27,2653.4
804,982.25,984.42,-2.18,31,2654.3
805,993.08,994.56,-1.47,22,2655.0
806,978.29,980.60,-2.32,37,2656.1
807,986.42,988.27,-1.85,29,2657.0
808,989.90,991.75,-1.85,31,2657.8
809,984.27,988.71,-4.44,28,2658.7
810,1005.97,1000.71,5.25,23,2659.4
811,974.60,979.57,-4.98,51,2660.9
812,990.59,992.24,-1.65,31,2661.8
813,983.50,987.62,-4.12,32,2662.7
814,992.72,993.78,-1.06,25,2663.5
815,991.40,991.48,-0.08,31,2664.3
816,990.98,992.70,-1.72,25,2665.0
817,872.61,886.75,-14.14,109,2668.2
818,986.68,990.92,-4.24,23,2668.9
819,984.63,987.55,-2.92,30,2669.8
820,990.65,992.55,-1.90,23,2670.4
821,985.49,990.42,-4.93,23,2671.1
822,988.92,991.13,-2.21,30,2672.1
823,987.07,990.29,-3.22,29,2672.9
824,991.88,993.93,-2.05,21,2673.5
825,991.63,992.71,-1.08,28,2674.4
826,983.26,988.26,-5.00,28,2675.2
827,996.44,995.78,0.65,23,2675.8
828,-506.07,-505.36,-0.71,10,2676.2
829,983.18,986.16,-2.98,29,2677.0
830,969.30,971.60,-2.30,41,2678.1
831,983.21,986.87,-3.66,28,2679.0
832,988.04,990.73,-2.69,25,2679.7
833,992.64,994.11,-1.47,24,2680.4
834,993.10,992.70,0.41,28,2681.2
835,991.91,993.47,-1.56,24,2681.9
836,-505.38,-505.04,-0.34,5,2682.1
837,988.69,990.22,-1.53,25,2682.8
838,990.35,992.29,-1.94,29,2683.7
839,984.81,987.83,-3.02,37,2684.8
840,991.89,993.55,-1.66,24,2685.6
841,983.62,987.84,-4.22,31,2686.4
842,983.84,988.29,-4.45,35,2687.5
843,987.39,989.16,-1.77,21,2688.1
844,983.68,985.95,-2.28,35,2689.1
845,987.47,990.28,-2.82,31,2690.1
846,-506.13,-505.58,-0.55,6,2690.2
847,992.07,992.44,-0.37,31,2691.1
848,987.79,989.92,-2.13,33,2692.1
849,992.31,990.85,1.46,25,2692.8
850,986.66,990.08,-3.43,28,2693.7
851,988.28,990.14,-1.85,31,2694.6
852,993.30,993.75,-0.46,27,2695.4
853,985.52,988.32,-2.80,38,2696.5
854,-510.27,-509.23,-1.04,15,2697.0
855,988.00,990.55,-2.55,29,2697.9
856,973.32,980.42,-7.09,49,2699.3
857,-507.48,-506.51,-0.97,8,2699.5
858,988.29,990.96,-2.67,27,2700.3
859,984.48,988.89,-4.41,32,2701.2
860,981.82,987.31,-5.49,29,2702.0
861,986.52,988.86,-2.34,40,2703.2
862,996.03,994.71,1.32,28,2704.0
863,987.66,990.24,-2.58,28,2704.9
864,984.69,986.95,-2.25,45,2706.2
865,986.83,989.56,-2.72,32,2707.2
866,990.31,992.31,-2.00,30,2708.1
867,993.59,994.02,-0.44,28,2708.9
868,983.34,985.64,-2.30,26,2709.7
869,985.36,989.86,-4.50,26,2710.5
870,980.24,986.79,-6.56,30,2711.4
871,-507.69,-506.93,-0.76,10,2711.7
872,987.77,990.56,-2.79,28,2712.5
873,985.42,989.46,-4.04,32,2713.4
874,992.86,994.31,-1.45,23,2714.1
875,998.99,996.92,2.07,25,2714.9
876,980.16,983.87,-3.71,32,2715.9
877,984.34,986.80,-2.46,33,2716.9
878,990.10,992.38,-2.28,25,2717.7
879,-508.28,-507.14,-1.14,9,2718.0
880,1007.88,1001.27,6.61,24,2718.7
881,990.55,991.72,-1.17,33,2719.7
882,981.05,982.92,-1.87,37,2720.7
883,990.29,992.54,-2.25,25,2721.4
884,1000.81,997.45,3.36,26,2722.2
885,980.83,983.50,-2.67,39,2723.2
886,988.00,990.91,-2.92,29,2724.1
887,1002.78,997.67,5.11,31,2725.0
888,986.09,989.88,-3.78,30,2725.9
889,991.56,993.38,-1.82,24,2726.6
890,993.62,994.61,-0.99,22,2727.3
891,990.60,992.39,-1.79,25,2728.1
892,988.93,992.08,-3.15,23,2728.7
893,984.68,985.80,-1.12,28,2729.6
894,987.84,989.73,-1.89,25,2730.2
895,984.12,987.07,-2.95,25,2731.0
896,985.21,987.95,-2.74,35,2732.0
897,989.34,991.49,-2.15,29,2732.9
898,985.58,987.40,-1.83,28,2733.8
899,988.73,991.09,-2.35,32,2734.8
900,986.46,989.79,-3.33,33,2735.7
901,991.99,993.47,-1.48,24,2736.4
902,1000.35,998.19,2.16,20,2737.0
903,988.87,990.63,-1.76,33,2737.9
904,982.98,985.94,-2.96,34,2738.9
905,987.96,990.65,-2.69,28,2739.7
906,-503.64,-503.48,-0.15,6,2739.9
907,987.23,990.16,-2.93,28,2740.8
908,987.77,991.56,-3.79,22,2741.4
909,987.62,988.75,-1.13,24,2742.1
910,991.76,993.44,-1.69,27,2742.9
911,989.26,991.66,-2.41,30,2743.9
912,978.36,981.00,-2.64,34,2744.9
913,984.85,987.42,-2.56,43,2746.1
914,981.46,986.10,-4.64,38,2747.4
915,974.57,983.52,-8.95,33,2748.4
916,979.76,982.27,-2.52,36,2749.4
917,992.62,994.18,-1.56,22,2750.1
918,-508.39,-507.13,-1.26,9,2750.4
919,991.76,993.28,-1.52,26,2751.1
920,989.00,991.21,-2.22,28,2751.9
921,989.03,991.19,-2.16,30,2752.9
922,992.17,993.32,-1.15,26,2753.6
923,981.38,983.71,-2.33,37,2754.7
924,992.95,994.02,-1.07,25,2755.4
925,966.26,969.71,-3.45,59,2757.2
926,978.46,984.04,-5.57,42,2758.5
927,985.77,989.79,-4.02,32,2759.5
928,996.65,996.42,0.24,20,2760.1
929,1000.82,996.76,4.05,30,2760.9
930,979.13,986.27,-7.15,31,2761.9
931,993.09,994.65,-1.56,20,2762.5
932,-505.45,-504.81,-0.64,8,2762.8
933,1002.18,997.77,4.41,28,2763.6
934,984.75,989.09,-4.34,30,2764.5
935,983.24,985.34,-2.11,50,2766.1
936,988.44,989.88,-1.44,25,2766.8
937,974.38,976.08,-1.70,33,2767.7
938,979.35,982.71,-3.36,47,2769.1
939,997.04,995.74,1.30,26,2769.9
940,985.12,988.79,-3.66,33,2770.9
941,990.82,992.31,-1.50,30,2771.8
942,959.60,963.49,-3.89,56,2773.4
943,980.23,983.77,-3.55,33,2774.3
944,986.02,988.01,-1.98,32,2775.3
945,996.56,995.69,0.88,24,2775.9
946,1002.53,999.30,3.23,21,2776.6
947,975.05,982.46,-7.41,39,2777.7
948,992.42,993.88,-1.46,22,2778.3
949,989.68,991.40,-1.73,33,2779.3
950,983.57,987.38,-3.82,34,2780.3
951,997.82,996.24,1.58,27,2781.1
952,988.73,991.84,-3.11,24,2781.9
953,972.46,978.13,-5.67,42,2783.1
954,991.46,993.59,-2.12,21,2783.7
955,992.86,994.17,-1.31,22,2784.4
956,985.06,988.50,-3.45,31,2785.2
957,993.75,994.68,-0.93,24,2786.0
958,977.48,984.93,-7.45,31,2786.9
959,991.13,992.73,-1.60,22,2787.5
960,989.75,991.66,-1.91,30,2788.4
961,989.10,992.25,-3.15,25,2789.2
962,982.93,985.14,-2.22,45,2790.4
963,992.20,993.88,-1.67,23,2791.2
964,996.91,996.32,0.59,21,2791.8
965,999.08,996.47,2.61,23,2792.5
966,977.51,983.52,-6.01,42,2793.7
967,987.67,990.60,-2.93,30,2794.6
968,988.17,989.26,-1.09,29,2795.5
969,982.43,988.98,-6.55,23,2796.2
970,991.97,993.12,-1.16,25,2797.0
971,988.50,990.86,-2.36,28,2797.8
972,987.49,990.51,-3.02,29,2798.6
973,984.73,988.41,-3.67,30,2799.5
974,973.07,982.53,-9.46,33,2800.4
975,985.69,987.52,-1.83,41,2801.6
976,983.53,989.05,-5.52,25,2802.4
977,997.06,994.49,2.57,31,2803.2
978,983.43,985.07,-1.63,35,2804.4
979,964.05,973.00,-8.95,41,2805.5
980,990.04,992.35,-2.31,25,2806.2
981,988.32,991.16,-2.85,28,2807.1
982,981.97,984.97,-3.00,41,2808.3
983,992.19,992.99,-0.79,28,2809.2
984,980.46,985.44,-4.98,28,2810.0
985,985.29,988.19,-2.90,19,2810.6
986,986.30,988.66,-2.37,27,2811.5
987,-506.94,-506.20,-0.74,8,2811.7
988,985.83,988.15,-2.32,22,2812.4
989,990.22,992.40,-2.18,27,2813.2
990,980.65,982.33,-1.68,40,2814.4
991,996.20,994.49,1.71,29,2815.3
992,994.22,995.00,-0.78,22,2816.0
993,991.20,992.90,-1.70,27,2816.8
994,992.16,994.32,-2.17,18,2817.3
995,997.62,996.21,1.41,24,2818.0
996,979.81,983.29,-3.48,45,2819.3
997,981.50,987.27,-5.77,28,2820.2
998,977.42,981.88,-4.46,31,2821.1
999,994.31,993.90,0.41,29,2822.0
